searge,name
func_175608_ak,registerMetadataSerializers
func_175609_am,createDisplay
func_175610_ah,getDebugFPS
func_175628_b,getLightFor
func_175629_a,getLightForExt
func_175630_e,getPositionIndex
func_175631_c,getBlockStateRaw
func_175636_b,isAnyPlayerWithinRangeAt
func_175637_a,forceBlockUpdateTick
func_175638_a,getRawLight
func_175644_a,getEntities
func_175645_m,getHeight
func_175646_b,markChunkDirty
func_175647_a,getEntitiesWithinAABB
func_175652_B,setSpawnPoint
func_175654_a,updateBlockTick
func_175658_ac,getLastLightningBolt
func_175661_b,getPlayers
func_175662_w,canBlockFreezeNoWater
func_175665_u,isBlockFullCube
func_175669_a,playBroadcastSound
func_175670_e,canBlockFreeze
func_175672_r,getTopSolidOrLiquidBlock
func_175674_a,getEntitiesInAABBexcluding
func_175675_v,canBlockFreezeWater
func_175677_d,isBlockNormalCube
func_175678_i,canSeeSky
func_175687_A,isBlockIndirectlyGettingPowered
func_175693_T,getMapStorage
func_175696_F,isWater
func_175708_f,canSnowAt
func_175709_b,isSidePowered
func_175719_a,extinguishFire
func_175722_b,notifyNeighborsRespectDebug
func_175725_q,getPrecipitationHeight
func_175727_C,isRainingAt
func_175732_a,canCreatureTypeSpawnHere
func_175734_a,getSpawnListEntryForTypeAt
func_175735_ai,canSpawnAnimals
func_175736_a,adjustPosToNearbyEntity
func_175738_ah,canSpawnNPCs
func_175739_a,spawnParticle
func_175744_a,fromColorIndex
func_175746_b,getColorIndex
func_175757_a,parseBlockPos
func_175761_b,parseDouble
func_175762_a,getListOfStringsMatchingLastWord
func_175767_a,parseCoordinate
func_175769_b,parseDouble
func_175770_a,parseCoordinate
func_175783_e,getSlotForShortcut
func_175786_a,tryExecute
func_175794_a,generateStructure
func_175796_a,isPositionInStructure
func_175799_b,getScatteredFeatureSpawnList
func_175804_a,fillWithBlocks
func_175807_a,getBlockStateFromPos
func_175808_b,replaceAirAndLiquidDownwards
func_175809_a,randomlyPlaceBlock
func_175810_a,placeDoorCurrentPosition
func_175811_a,setBlockState
func_175897_a,getComponentToAddBoundingBox
func_175898_b,isVecInside
func_175900_c,getLayerMaterial
func_175903_a,setBlockAndNotifyAdequately
func_175935_b,getGreatestDistance
func_175936_a,checkBlockLine
func_175939_d,generateLeafNodeBases
func_175940_a,generateLeafNode
func_175941_b,generateLeaves
func_175942_c,generateTrunk
func_175970_a,registerOceanMonumentPieces
func_176052_a,getMapPacket
func_176053_a,updateMapData
func_176054_a,calculateMapCenter
func_176055_c,checkDoorExistence
func_176056_a,getNearestVillage
func_176057_e,positionInList
func_176058_f,isWoodDoor
func_176059_d,addToNewDoorsList
func_176060_a,addToVillagerPositionList
func_176061_a,countBlocksCanSeeSky
func_176062_a,fileNameForProvider
func_176071_a,glBufferData
func_176072_g,glBindBuffer
func_176073_e,glGenBuffers
func_176074_g,glDeleteBuffers
func_176075_f,useVbo
func_176101_a,getPacket
func_176102_a,update
func_176110_a,getX
func_176111_d,getW
func_176112_b,getY
func_176113_c,getZ
func_176118_b,setBorderLerpTarget
func_176120_C,getBorderCenterX
func_176122_j,setBorderWarningDistance
func_176124_d,getBorderCenterX
func_176125_f,setBorderDamagePerBlock
func_176126_D,getBorderCenterZ
func_176129_e,setBorderSafeZone
func_176131_J,getBorderWarningDistance
func_176132_G,getBorderLerpTarget
func_176133_A,getCleanWeatherTime
func_176134_F,getBorderLerpTime
func_176135_e,setBorderLerpTime
func_176136_k,setBorderWarningTime
func_176137_E,getBorderSize
func_176138_H,getBorderSafeZone
func_176139_K,getBorderWarningTime
func_176140_I,getBorderDamagePerBlock
func_176141_c,getBorderCenterZ
func_176142_i,setCleanWeatherTime
func_176145_a,setBorderSize
func_176159_a,openPoint
func_176163_a,postProcess
func_176211_b,getStrongPower
func_176232_d,getSaplingDropChance
func_176233_b,getWoodType
func_176234_a,dropApple
func_176235_d,destroy
func_176253_e,canConnectTo
func_176261_e,checkForDrop
func_176267_a,getPropertyFor
func_176268_d,getNumGrownFaces
func_176269_e,recheckGrownSides
func_176281_b,getFacing
func_176282_a,getMetaForFacing
func_176286_e,notifyHook
func_176287_c,isConnectedTo
func_176288_d,updateState
func_176311_e,tryAbsorb
func_176312_d,absorb
func_176316_e,checkForMove
func_176317_b,getFacing
func_176318_b,shouldBeExtended
func_176319_a,doMove
func_176322_b,getFacing
func_176328_e,checkForDrop
func_176337_b,colorMultiplier
func_176340_e,canConnectUpwardsTo
func_176342_a,getMaxCurrentStrength
func_176343_a,canConnectTo
func_176344_d,notifyWireNeighborsOfStateChange
func_176345_a,calculateCurrentChanges
func_176346_d,canConnectUpwardsTo
func_176352_d,activate
func_176353_e,checkForDrop
func_176354_d,canBlockStay
func_176361_a,getFlowingBlock
func_176362_e,getLevel
func_176363_b,getStaticBlock
func_176364_g,shouldRenderSides
func_176365_e,checkForMixing
func_176366_f,getEffectiveFlowDecay
func_176371_a,checkAdjacentBlock
func_176372_g,isBlocked
func_176373_h,canFlowInto
func_176375_a,tryFlowInto
func_176376_e,getPossibleFlowDirections
func_176377_d,canContainSilverfish
func_176381_b,canBlockStay
func_176388_T,getGolemPattern
func_176389_S,getGolemBasePattern
func_176390_d,canDispenserPlace
func_176391_l,getSnowmanPattern
func_176392_j,getSnowmanBasePattern
func_176397_f,calculateInputStrength
func_176398_g,updateState
func_176399_m,getTickDelay
func_176400_h,notifyNeighbors
func_176401_c,getPowerOnSide
func_176402_i,isFacingTowardsRepeater
func_176403_d,getDelay
func_176404_e,shouldBePowered
func_176405_b,isLocked
func_176406_l,isPowered
func_176407_c,getPowerOnSides
func_176408_a,getActiveSignal
func_176409_d,canBlockStay
func_176414_j,getWitherBasePattern
func_176415_b,canDispenserPlace
func_176416_l,getWitherPattern
func_176427_e,updateState
func_176428_b,getFacing
func_176439_d,dispense
func_176442_d,getTileEntity
func_176445_e,setDefaultFacing
func_176446_a,setState
func_176450_d,updateColorAsync
func_176454_e,isDoubleChest
func_176457_m,isBlocked
func_176458_f,correctFacing
func_176460_j,calculateOutput
func_176461_a,findItemFrame
func_176462_k,onStateChange
func_176469_d,hasRoomForPlayer
func_176470_e,getPlayerInBed
func_176473_a,canGrow
func_176475_e,checkAndDropBlock
func_176476_e,generateTree
func_176477_a,isTypeAt
func_176478_d,grow
func_176485_d,generateBigMushroom
func_176487_g,grow
func_176489_b,onHarvest
func_176491_a,placeAt
func_176494_l,getTypeProperty
func_176495_j,getBlockType
func_176509_j,getItem
func_176510_b,removeHalfBit
func_176511_f,getFacing
func_176512_a,toggleDoor
func_176514_f,isOpen
func_176515_e,combineMetadata
func_176516_g,isOpen
func_176517_h,getFacing
func_176518_i,isTop
func_176524_e,canConnectTo
func_176529_d,hasCrops
func_176530_e,hasWater
func_176532_c,getFlammability
func_176533_e,canNeighborCatchFire
func_176534_d,getEncouragement
func_176535_e,canCatchFire
func_176536_a,catchOnFire
func_176537_d,canDie
func_176538_m,getNeighborEncouragement
func_176549_a,getMetaForAxis
func_176551_l,getVariantProperty
func_176560_l,getShapeProperty
func_176561_b,onNeighborChangedInternal
func_176562_d,isRailBlock
func_176563_d,isRailBlock
func_176570_e,updatePoweredState
func_176571_a,findMinecarts
func_176572_a,getDectectionBox
func_176582_b,notifyNeighbors
func_176583_e,checkForDrop
func_176590_a,setWaterLevel
func_176592_e,onNeighborChangeInternal
func_176593_f,checkForDrop
func_176594_d,canPlaceOn
func_176595_b,canPlaceAt
func_176597_g,shouldBeOff
func_176598_a,isBurnedOut
func_176604_a,makeAtlasSprite
func_176612_a,getMetadata
func_176613_a,byMetadata
func_176614_c,getUnlocalizedName
func_176624_a,getMetadata
func_176625_a,byMetadata
func_176627_c,getUnlocalizedName
func_176642_a,getMetadata
func_176643_a,byMetadata
func_176644_c,getUnlocalizedName
func_176657_a,getMetadata
func_176659_c,getUnlocalizedName
func_176660_a,byMetadata
func_176673_a,byMetadata
func_176675_a,getMetadata
func_176676_c,getUnlocalizedName
func_176685_d,getUnlocalizedName
func_176686_a,byMetadata
func_176687_c,getMapColor
func_176688_a,getMetadata
func_176737_a,getFacingFromVector
func_176762_d,getUnlocalizedName
func_176764_b,byMetadata
func_176765_a,getMetadata
func_176766_a,byDyeDamage
func_176767_b,getDyeDamage
func_176768_e,getMapColor
func_176794_a,byMetadata
func_176796_a,getMetadata
func_176809_c,getUnlocalizedName
func_176810_a,byMetadata
func_176825_a,byMetadata
func_176827_a,getMetadata
func_176828_c,getUnlocalizedName
func_176837_a,byMetadata
func_176839_a,getMetadata
func_176840_c,getUnlocalizedName
func_176852_c,getFacing
func_176853_a,byMetadata
func_176855_a,getMetadata
func_176856_a,forFacings
func_176870_a,fromFacingAxis
func_176878_a,forModelBlock
func_176879_a,byMetadata
func_176881_a,getMetadata
func_176882_c,getUnlocalizedName
func_176883_d,getModelBlock
func_176895_a,byMetadata
func_176896_a,getMetadata
func_176915_a,getMetadata
func_176916_a,byMetadata
func_176918_c,getUnlocalizedName
func_176936_a,getMeta
func_176938_a,byMetadata
func_176939_c,getUnlocalizedName
func_176963_d,getUnlocalizedName
func_176964_a,getBlockType
func_176966_a,getTypes
func_176967_a,getType
func_176968_b,getMeta
func_177015_a,getMetadata
func_177016_a,byMetadata
func_177018_c,isAscending
func_177044_a,getMeta
func_177045_a,byMetadata
func_177053_a,readBufferedImage
func_177054_c,anaglyphColor
func_177059_a,registerSprites
func_177066_a,getFramebufferRaw
func_177067_a,renderName
func_177068_d,getRenderManager
func_177070_b,canRenderName
func_177071_a,shouldRender
func_177088_c,setScoreTeamColor
func_177089_b,removeLayer
func_177090_c,setDoRenderBrightness
func_177091_f,unsetBrightness
func_177092_a,setBrightness
func_177093_a,renderLayers
func_177105_a,setLightmap
func_177137_d,setModelVisibilities
func_177138_b,renderRightArm
func_177139_c,renderLeftArm
func_177177_a,initArmor
func_177178_a,getArmorResource
func_177181_a,getArmorResource
func_177194_a,setModelVisible
func_177219_e,isInterpolate
func_177221_b,getSpawnerPosition
func_177222_d,getMobRotation
func_177223_e,getPrevMobRotation
func_177236_b,getPropertiesWithValue
func_177240_d,getResourcePackName
func_177241_a,getResourceLocation
func_177245_a,getInputStream
func_177252_d,getBlocksToDestroy
func_177253_a,canMove
func_177254_c,getBlocksToMove
func_177262_a,incrementHeight
func_177263_b,getColors
func_177264_c,getHeight
func_177267_c,getCraftingLayers
func_177268_a,getPatternByID
func_177269_e,hasCraftingStack
func_177270_d,hasValidCrafting
func_177271_a,getPatternName
func_177272_f,getCraftingStack
func_177273_b,getPatternID
func_177319_a,setResourcePackInstance
func_177332_b,getSkinType
func_177333_c,isSlimSkin
func_177334_a,getDefaultSkin
func_177335_a,getDefaultSkinLegacy
func_177338_f,getNextOffset
func_177340_e,getColorOffset
func_177341_i,hasPosition
func_177342_c,getNormalOffset
func_177343_g,getElements
func_177344_b,getUvOffsetById
func_177345_h,getElementCount
func_177346_d,hasColor
func_177347_a,hasUvOffset
func_177348_c,getElement
func_177350_b,hasNormal
func_177358_a,drawArrays
func_177359_a,bindBuffer
func_177361_b,unbindBuffer
func_177362_c,deleteGlBuffers
func_177367_b,getType
func_177368_f,getSize
func_177369_e,getIndex
func_177370_d,getElementCount
func_177374_g,isPositionElement
func_177375_c,getUsage
func_177384_a,getDisplayName
func_177395_a,getSize
func_177396_b,getDisplayName
func_177397_c,getGlConstant
func_177414_a,getEntitiesWithinAABBForEntity
func_177417_c,setChunkLoaded
func_177424_a,getTileEntity
func_177430_a,getEntitiesOfTypeWithinAAAB
func_177440_h,getPrecipitationHeight
func_177443_a,getLightSubtracted
func_177451_a,getPlayerByUUID
func_177452_b,sendMessageToTeamOrEvryPlayer
func_177453_a,sendMessageToAllTeamMembers
func_177458_a,getPossibleCreatures
func_177478_c,getNibbleIndex
func_177479_b,isLowerNibble
func_177496_h,getSpawnCoordinate
func_177500_n,doesWaterVaporize
func_177507_b,getTileEntity
func_177509_a,getBlockState
func_177516_a,splitObjectName
func_177517_b,parsePathString
func_177518_c,getVariant
func_177520_a,rotateVertex
func_177521_b,combineXY
func_177523_a,rotateFace
func_177524_a,getModelRotation
func_177525_a,getMatrix4d
func_177554_e,getParticleTexture
func_177555_b,isAmbientOcclusion
func_177556_c,isGui3d
func_177571_k,getItemsTextureLocations
func_177572_j,loadSprites
func_177573_e,getParentPath
func_177574_i,loadModels
func_177575_g,getVariantsTextureLocations
func_177576_f,getParentLocation
func_177577_b,loadVariantItemModels
func_177581_b,hasItemModel
func_177582_d,makeItemModel
func_177585_a,getTextureLocations
func_177589_a,makeBakedQuad
func_177595_c,loadVariantModels
func_177597_h,loadModelsCheck
func_177631_a,generateDispenserContents
func_177637_a,where
func_177645_b,makeBakedModel
func_177646_a,setTexture
func_177648_a,addGeneralQuad
func_177650_a,addFaceQuad
func_177657_d,checkMissingPredicates
func_177658_c,makePredicateArray
func_177668_c,getThumb
func_177669_b,getFinger
func_177670_a,translateOffset
func_177681_a,match
func_177682_a,checkPatternAt
func_177683_a,translateOffset
func_177684_c,getPalmLength
func_177685_b,getThumbLength
func_177692_a,onTransitionStarted
func_177695_c,onDamageBufferChanged
func_177696_b,onDamageAmountChanged
func_177727_n,getDamageAmount
func_177744_c,setDamageAmount
func_177749_o,getResizeSpeed
func_177766_a,getID
func_177865_a,jsonToFactory
func_177964_d,north
func_177965_g,east
func_177968_d,south
func_177970_e,south
func_177974_f,east
func_177976_e,west
func_177977_b,down
func_177978_c,north
func_177979_c,down
func_177981_b,up
func_177984_a,up
func_177985_f,west
func_178001_a,renderChunkLayer
func_178002_a,addRenderChunk
func_178003_a,preRenderChunk
func_178004_a,initialize
func_178010_a,setupArrayPointers
func_178012_a,drawTextureAt
func_178038_a,framebufferRenderExt
func_178039_p,handleMouseInput
func_178042_f,mouseY
func_178043_a,renderSelected
func_178044_e,width
func_178045_g,mouseX
func_178047_f,getMouseY
func_178048_e,getWidth
func_178049_g,getMouseX
func_178100_c,getMapAngleFromPitch
func_178101_a,rotateArroundXAndY
func_178107_a,isBlockTranslucent
func_178108_a,renderBlockInHand
func_178119_d,registerAllBlocks
func_178121_a,registerBlockWithStateMapper
func_178122_a,getTexture
func_178123_a,registerBuiltInBlocks
func_178124_c,reloadModels
func_178125_b,getModelForState
func_178126_b,getModelManager
func_178130_a,putStateModelLocations
func_178131_a,getPropertyString
func_178132_a,getModelResourceLocation
func_178144_a,calcRedstone
func_178147_e,getLapisAmount
func_178158_a,createRenderChunks
func_178159_a,setCountChunksXYZ
func_178160_a,deleteGlResources
func_178161_a,getRenderChunk
func_178163_a,updateChunkPositions
func_178170_b,getItemStackLimit
func_178171_c,getSlotTexture
func_178173_c_,isBucket
func_178175_a,renderChestBrightness
func_178176_a,getInstance
func_178178_a,setVertexBuffer
func_178180_c,getBuffer
func_178184_a,getVertexTranslations
func_178203_a,getVertexBrightness
func_178209_a,getVertexData
func_178211_c,getTintIndex
func_178212_b,hasTintIndex
func_178217_e,remapQuad
func_178235_a,setDefaultUvs
func_178236_a,getFaceUvs
func_178247_d,parsePositionTo
func_178248_a,parseEnumFacing
func_178249_e,parsePositionFrom
func_178250_a,parseFacesCheck
func_178251_a,parsePosition
func_178252_c,parseAxis
func_178253_b,parseFaces
func_178255_b,parseAngle
func_178256_a,parseRotation
func_178262_a,renderModelBrightnessColor
func_178264_a,renderModelBrightnessColorQuads
func_178266_a,renderModelBrightness
func_178267_a,renderModel
func_178268_a,initAtlasSprites
func_178269_a,getFluidHeight
func_178270_a,renderFluid
func_178273_a,getNeighbourInfo
func_178291_a,parseRotation
func_178292_b,parseUV
func_178304_d,startsWithHash
func_178309_b,isAmbientOcclusion
func_178311_c,isGui3d
func_178312_b,checkModelHierarchy
func_178331_a,parseFromReader
func_178337_a,parseTintIndex
func_178339_c,parseCullFace
func_178340_b,parseTexture
func_178349_a,setUvs
func_178358_a,parseVector3f
func_178367_a,getFacing
func_178392_a,makeItemModel
func_178403_a,getPositionsDiv16
func_178404_a,storeVertexData
func_178406_a,rotateScale
func_178407_a,rotatePart
func_178408_a,applyFacing
func_178410_a,getFacingFromVertexData
func_178411_a,getMatrixIdentity
func_178412_b,getFaceBrightness
func_178413_a,getFaceShadeColor
func_178414_a,makeBakedQuad
func_178439_a,withSuffix
func_178440_a,withName
func_178442_a,ignore
func_178446_a,putAllStateModelLocations
func_178447_a,registerBlockStateMapper
func_178469_a,renderTileEntityAt
func_178470_a,cacheActiveRenderInfo
func_178473_b,freeRenderBuilder
func_178474_a,processTask
func_178475_b,getRegionRenderCacheBuilder
func_178485_b,getTileEntities
func_178486_a,setLayerUsed
func_178487_c,getState
func_178488_a,setVisibility
func_178489_a,isEmpty
func_178490_a,addTileEntity
func_178491_b,isLayerEmpty
func_178492_d,isLayerStarted
func_178493_c,setLayerStarted
func_178494_a,setState
func_178495_a,isVisible
func_178504_a,getDebugInfo
func_178505_b,updateChunkNow
func_178506_a,uploadVertexBuffer
func_178507_a,updateChunkLater
func_178509_c,updateTransparencyLater
func_178510_a,uploadDisplayList
func_178511_d,getNextChunkUpdate
func_178512_a,freeRenderBuilder
func_178513_e,clearChunkUpdates
func_178514_b,stopChunkUpdates
func_178515_c,allocateRenderBuilder
func_178516_a,runChunkUploads
func_178535_a,setStatus
func_178536_b,getRenderChunk
func_178537_h,isFinished
func_178538_g,getType
func_178539_a,addFinishRunnable
func_178540_f,getLock
func_178541_a,setRegionRenderCacheBuilder
func_178542_e,finish
func_178543_a,setCompiledChunk
func_178544_c,getCompiledChunk
func_178545_d,getRegionRenderCacheBuilder
func_178546_a,getStatus
func_178565_b,getVertexBufferByLayer
func_178566_a,deleteGlResources
func_178567_n,initModelviewMatrix
func_178568_j,getPosition
func_178569_m,isNeedsUpdate
func_178570_a,resortTransparency
func_178571_g,getCompiledChunk
func_178572_f,multModelviewMatrix
func_178573_a,preRenderBlocks
func_178574_d,makeCompileTaskChunk
func_178575_a,setNeedsUpdate
func_178576_a,setPosition
func_178577_a,setFrameIndex
func_178578_b,finishCompileTask
func_178579_c,getLockCompileTask
func_178580_a,setCompiledChunk
func_178581_b,rebuildChunk
func_178582_e,makeCompileTaskTransparency
func_178584_a,postRenderBlocks
func_178585_h,stopCompileTask
func_178600_a,getDisplayList
func_178602_a,makeRenderChunk
func_178605_a,getIndex
func_178607_a,computeVisibility
func_178608_c,getIndex
func_178618_a,setAllVisible
func_178619_a,setVisible
func_178620_a,setManyVisible
func_178621_a,isVisible
func_178624_a,dot
func_178627_a,isRenderShadow
func_178628_a,setRenderPosition
func_178629_b,setDebugBoundingBox
func_178631_a,setPlayerViewY
func_178632_c,setRenderOutlines
func_178633_a,setRenderShadow
func_178634_b,isDebugBoundingBox
func_178635_a,shouldRender
func_178664_z_,getSpectatorName
func_178685_a,copyModelAngles
func_178687_a,renderBanner
func_178719_a,setInvisible
func_178727_b,renderDeadmau5Head
func_178728_c,renderCape
func_178765_a,draw
func_178766_e,getRenderType
func_178767_a,setRenderType
func_178770_i,getNameTagVisibility
func_178771_j,getDeathMessageVisibility
func_178772_a,setNameTagVisibility
func_178773_b,setDeathMessageVisibility
func_178774_a,setChatFormat
func_178775_l,getChatFormat
func_178779_a,getThreadedIOInstance
func_178782_a,getBlockPos
func_178790_c,getRenderType
func_178803_d,getRotationZ
func_178804_a,getPosition
func_178805_e,getRotationYZ
func_178806_a,projectViewFromEntity
func_178807_f,getRotationXY
func_178808_b,getRotationX
func_178809_c,getRotationXZ
func_178815_a,setLocked
func_178816_g,isLocked
func_178819_b,entityHasObjective
func_178821_h,getDisplaySlotStrings
func_178822_d,removeObjectiveFromEntity
func_178824_a,getByName
func_178825_a,getNames
func_178837_g,getLocationSkin
func_178838_a,setResponseTime
func_178839_a,setGameType
func_178841_j,loadPlayerTextures
func_178845_a,getGameProfile
func_178850_i,getPlayerTeam
func_178851_f,getSkinType
func_178854_k,getDisplayName
func_178856_e,hasLocationSkin
func_178859_a,setDisplayName
func_178861_h,getLocationCape
func_178874_a,deleteDisplayLists
func_178876_d,getModelParts
func_178877_a,switchModelPartEnabled
func_178878_a,setModelPartEnabled
func_178889_l,getCurrentGameType
func_178891_a,clickBlockCreative
func_178893_a,isHittingPosition
func_178902_a,getEntityFX
func_178908_a,splitText
func_178922_a,updateEffectLayer
func_178923_d,tickParticle
func_178926_a,emitParticleAtEntity
func_178927_a,spawnEffectParticle
func_178929_a,registerParticle
func_178930_c,registerVanillaParticles
func_178962_a,putBrightness4
func_178966_f,getByteBuffer
func_178968_d,putColor4
func_178972_a,putColorRGBA
func_178973_g,getVertexFormat
func_178975_e,putNormal
func_178977_d,finishDrawing
func_178978_a,putColorMultiplier
func_178981_a,addVertexData
func_178987_a,putPosition
func_178988_b,putColor
func_178989_h,getVertexCount
func_178990_f,putColorRGB_F4
func_178994_b,putColorRGB_F
func_179013_a,getRawBuffer
func_179016_d,getVertexFormat
func_179025_a,getVertexInformation
func_179027_a,getFacing
func_179038_a,getWorldRendererByLayer
func_179039_a,getWorldRendererByLayerId
func_179085_a,enableLight
func_179090_x,disableTexture2D
func_179098_w,enableTexture2D
func_179105_a,texGen
func_179117_G,resetColor
func_179122_b,disableLight
func_179144_i,bindTexture
func_179146_y,generateTexture
func_179150_h,deleteTexture
func_179221_a,applyRandomRotations
func_179225_h,getBaseColor
func_179229_a,resolveContents
func_179230_h,getGeneration
func_179233_a,createEntity
func_179234_a,applyBonemeal
func_179235_a,placeDoor
func_179242_c,getName
func_179269_a,locateValueAt
func_179270_a,getTagFromNameValue
func_179271_b,isCharEscaped
func_179272_a,joinStrToNBT
func_179292_f,getIsencrypted
func_179327_a,getPartMask
func_179328_b,getPartId
func_179329_c,getPartName
func_179342_a,getParticleFromId
func_179344_e,getShouldIgnoreRange
func_179345_d,getArgumentCount
func_179346_b,getParticleName
func_179348_c,getParticleID
func_179401_a,modifyMerchantRecipeList
func_179412_a,getPrice
func_179413_d,getZ
func_179414_a,writeToNBT
func_179415_b,getX
func_179416_c,getY
func_179431_f,maxTargetRange
func_179438_f,getFollowRange
func_179445_a,isSuitableTarget
func_179446_a,setEntityAttackTarget
func_179479_b,setExecutionChance
func_179480_f,makeUpdate
func_179487_f,getIsAboveDestination
func_179488_a,shouldMoveTo
func_179489_g,searchForDestination
func_179506_a,getBlockDoor
func_179532_b,getRemainingItems
func_179534_a,addRecipes
func_179634_c,getTypeNames
func_179635_a,getTypeByName
func_179636_a,getTypeID
func_179637_b,getTypeName
func_179647_f,getNamePredicates
func_179648_b,getXpLevelPredicates
func_179649_c,getGamemodePredicates
func_179651_b,getArgument
func_179652_a,matchOneEntity
func_179653_a,parseIntWithDefault
func_179654_a,getWorlds
func_179655_b,isEntityTypeValid
func_179656_b,matchEntities
func_179658_a,getEntitiesFromPredicates
func_179659_d,getTeamPredicates
func_179660_a,filterResults
func_179661_a,getAABB
func_179662_g,getRotationsPredicates
func_179663_a,getTypePredicates
func_179664_b,getPositionFromArguments
func_179665_h,hasArgument
func_179667_a,setScoreBoardStat
func_179668_a,readStatsFromNBT
func_179669_a,removeScoreBoardStat
func_179670_b,writeStatsToNBT
func_179671_a,addAllStats
func_179677_a,checkForStuck
func_179679_a,getPathFinder
func_179680_a,getPathToPos
func_179683_a,isSafeToStandAt
func_179684_h,getCanSwim
func_179685_e,setAvoidSun
func_179686_g,getEnterDoors
func_179687_p,getPathablePosY
func_179688_b,setBreakDoors
func_179691_c,setEnterDoors
func_179692_b,isPositionClear
func_179693_d,setCanSwim
func_179697_g,getOnGround
func_179700_a,getHeader
func_179701_b,getFooter
func_179704_a,getPos
func_179709_b,getTargetBlock
func_179712_b,getHitVec
func_179714_b,getFacing
func_179715_a,getPosition
func_179722_a,getPosition
func_179727_a,getEntity
func_179730_a,getProfile
func_179731_a,getCompressionTreshold
func_179734_a,setMapdataTo
func_179742_g,getOnGround
func_179744_h,isReducedDebugInfo
func_179746_d,getSoundPos
func_179748_k,getParticleArgs
func_179749_a,getParticleType
func_179750_b,isLongDistance
func_179767_a,getEntries
func_179768_b,getAction
func_179777_a,getSignPosition
func_179780_a,getEntity
func_179783_a,getURL
func_179784_b,getHash
func_179798_a,getBedPosition
func_179800_a,getSpawnPos
func_179803_e,getFadeOutTime
func_179804_d,getDisplayTime
func_179805_b,getMessage
func_179806_c,getFadeInTime
func_179807_a,getType
func_179813_h,getColor
func_179814_i,getNameTagVisibility
func_179817_d,getRenderType
func_179819_c,getPlayer
func_179821_b,getPosition
func_179823_a,getPos
func_179825_a,getBlockPosition
func_179827_b,getBlockPosition
func_179830_a,isDifficultyLocked
func_179831_b,getDifficulty
func_179834_f,getFlags
func_179836_c,getFacing
func_179837_b,getPosition
func_179840_c,getWindowTitle
func_179841_c,getType
func_179844_a,getChangedBlocks
func_179846_b,getDistanceToInsideBlockSq
func_179847_f,getInsideOffsetX
func_179848_a,getDistanceToDoorBlockSq
func_179851_i,getIsDetachedFromVillageFlag
func_179852_d,getDoorBlockPos
func_179853_a,setIsDetachedFromVillageFlag
func_179854_a,getFaceDirection
func_179855_g,getInsideOffsetZ
func_179856_e,getInsideBlockPos
func_179860_f,isWoodDoor
func_179863_c,getDoorInfo
func_179864_e,getExistedDoor
func_179865_b,getNearestDoor
func_179870_a,printToSYSOUT
func_179917_d,getX
func_179918_f,getZ
func_179919_e,getY
func_179921_a,setSpeed
func_179926_b,isNotColliding
func_179960_c,getGameMode
func_179961_d,getDisplayName
func_179962_a,getProfile
func_179963_b,getPing
func_179969_a,byName
func_179971_a,getNames
func_179985_a,processComponent
func_179992_g,getSelector
func_179994_h,getObjective
func_179995_g,getName
func_179997_b,setValue
func_180031_a,checkThreadAndEnqueue
func_180067_c,getIsJumping
func_180088_c,getBlockState
func_180090_a,getPos
func_180109_a,getPlacementForEntity
func_180122_a,getIDFromString
func_180123_a,isStringEntityName
func_180124_b,getEntityNameList
func_180125_b,isStringValidEntityName
func_180135_h,getFighter
func_180136_u,isCreativePlayer
func_180138_v,setIsThornsDamage
func_180139_w,getIsThornsDamage
func_180142_b,getPotionFromResourceLocation
func_180166_a,getRandomItem
func_180168_b,getAdditionalDifficulty
func_180169_a,calculateAdditionalDifficulty
func_180170_c,getClampedAdditionalDifficulty
func_180173_a,spawnItemStack
func_180174_a,dropInventoryItems
func_180176_a,dropInventoryItems
func_180179_a,reset
func_180182_a,getRandomUuid
func_180184_b,normalizeAngle
func_180185_a,epsilonEquals
func_180186_a,getPositionRandom
func_180187_c,getCoordinateRandom
func_180192_a,downloadResourcePack
func_180199_c,isBoolean
func_180213_a,createLookup
func_180215_b,getByClass
func_180235_c,removeBlock
func_180237_b,tryHarvestBlock
func_180238_e,cancelDestroyingBlock
func_180239_c,survivalOrAdventure
func_180244_a,markBlockForUpdate
func_180246_b,getPosition
func_180248_a,scheduleHalt
func_180266_a,placeInPortal
func_180267_a,canCreatureTypeSpawnAtLocation
func_180283_a,getColorAtPos
func_180285_a,getColorAtPos
func_180286_a,getGrassColorAtPos
func_180287_b,getFoliageColorAtPos
func_180288_c,getWaterColorAtPos
func_180292_a,decorate
func_180300_a,getBiomeGenerator
func_180302_a,addRecipe
func_180305_b,getEnchantmentByLocation
func_180320_f,getMaxTradeUses
func_180321_e,getToolUses
func_180322_j,getRewardsExp
func_180328_a,getPosition
func_180342_d,clearAffectedBlockPositions
func_180343_e,getAffectedBlockPositions
func_180346_a,getBlock
func_180359_a,hasRailAt
func_180362_b,getBlockState
func_180374_a,hasModifier
func_180421_g,getLookPosZ
func_180422_f,getLookPosY
func_180423_e,getLookPosX
func_180424_b,getIsLooking
func_180426_a,setPositionAndRotation2
func_180427_aV,isImmuneToExplosions
func_180429_a,playStepSound
func_180431_b,isEntityInvulnerable
func_180432_n,copyDataFromOld
func_180434_a,renderParticle
func_180436_i,enableLightmap
func_180437_a,renderCloudsCheck
func_180438_a,getNightVisionBrightness
