searge,name,side,desc
field_71323_z,canSpawnNPCs,2,
field_71324_y,canSpawnAnimals,2,True if the server has animals turned on.
field_71325_x,onlineMode,2,True if the server is in online mode.
field_71335_s,guiIsEnabled,1,
field_71337_q,gameType,1,
field_71338_p,canSpawnStructures,1,
field_71339_n,theRConThreadMain,1,
field_71340_o,settings,1,
field_71341_l,pendingCommandList,1,
field_71342_m,theRConThreadQuery,1,
field_71345_q,lanServerPing,0,
field_71346_p,isPublic,0,
field_71348_o,isGamePaused,0,
field_71349_l,mc,0,The Minecraft instance.
field_71350_m,theWorldSettings,0,
field_71412_D,mcDataDir,0,
field_71415_G,inGameHasFocus,0,Does the actual gameplay have focus. If so then mouse and keys will effect the player instead of menus.
field_71417_B,mouseHelper,0,Mouse helper instance.
field_71419_L,debugUpdateTime,0,Approximate time (in ms) of last update to debug string
field_71420_M,fpsCounter,0,holds the current fps
field_71421_N,prevFrameTime,0,
field_71422_O,currentServerData,0,
field_71423_H,systemTime,0,
field_71424_I,mcProfiler,0,The profiler instance
field_71425_J,running,0,Set to true to keep the game loop running. Set to false by shutdown() to allow the game loop to exit cleanly.
field_71426_K,debug,0,String that shows the debug information
field_71427_U,usageSnooper,0,Instance of PlayerUsageSnooper.
field_71428_T,timer,0,
field_71429_W,leftClickCounter,0,Mouse left click counter
field_71431_Q,fullscreen,0,
field_71432_P,theMinecraft,0,Set to 'this' in Minecraft constructor; used by some settings get methods
field_71433_S,crashReporter,0,Instance of CrashReport.
field_71434_R,hasCrashed,0,
field_71435_Y,tempDisplayHeight,0,Display height
field_71436_X,tempDisplayWidth,0,Display width
field_71437_Z,theIntegratedServer,0,Instance of IntegratedServer.
field_71438_f,renderGlobal,0,
field_71439_g,thePlayer,0,
field_71440_d,displayHeight,0,
field_71441_e,theWorld,0,
field_71442_b,playerController,0,
field_71443_c,displayWidth,0,
field_71444_a,memoryReserve,0,A 10MiB preallocation to ensure the heap is reasonably sized.
field_71445_n,isGamePaused,0,
field_71446_o,renderEngine,0,The RenderEngine instance used by Minecraft
field_71449_j,session,0,
field_71452_i,effectRenderer,0,
field_71453_ak,myNetworkManager,0,
field_71454_w,skipRenderWorld,0,Skip render world
field_71455_al,integratedServerIsRunning,0,
field_71456_v,ingameGUI,0,
field_71457_ai,joinPlayerCounter,0,Join player counter
field_71458_u,guiAchievement,0,Gui achievement
field_71459_aj,isDemo,0,
field_71460_t,entityRenderer,0,
field_71461_s,loadingScreen,0,
field_71462_r,currentScreen,0,The GuiScreen that's being displayed at the moment.
field_71464_q,standardGalacticFontRenderer,0,
field_71465_an,debugProfilerName,0,Profiler currently displayed in the debug screen pie chart
field_71466_p,fontRendererObj,0,The font renderer used for displaying and measuring text
field_71467_ac,rightClickDelayTimer,0,"When you place a block, it's set to 6, decremented once per tick, when it's 0, you can place another block."
field_71469_aa,saveLoader,0,
field_71470_ab,debugFPS,0,"This is set to fpsCounter every debug screen update, and is shown on the debug screen. It's also sent as part of the usage snooping."
field_71474_y,gameSettings,0,The game settings that currently hold effect.
field_71475_ae,serverName,0,
field_71476_x,objectMouseOver,0,The ray trace hit that the mouse is over.
field_71477_af,serverPort,0,
field_71510_d,crashReportFile,2,File of crash report.
field_71511_b,cause,2,"The Throwable that is the ""cause"" for this crash and Crash Report."
field_71512_c,crashReportSections,2,Holds the keys and values of all crash report sections.
field_71513_a,description,2,Description of the crash report.
field_71533_a,theAdmin,2,
field_71561_b,commandSet,2,The set of ICommand objects currently loaded.
field_71562_a,commandMap,2,Map of Strings to the ICommand objects they represent
field_71567_b,allowedCharactersArray,2,Array of the special characters that are allowed in any text drawing of Minecraft.
field_71576_a,theReportedExceptionCrashReport,2,Instance of CrashReport.
field_72307_f,hitVec,2,The vector position of the hit
field_72308_g,entityHit,2,The hit entity
field_72313_a,typeOfHit,2,"What type of ray trace hit was this? 0 = block, 1 = entity"
field_72334_f,maxZ,2,
field_72336_d,maxX,2,
field_72337_e,maxY,2,
field_72338_b,minY,2,
field_72339_c,minZ,2,
field_72340_a,minX,2,
field_72400_f,mcServer,2,Reference to the MinecraftServer object.
field_72401_g,bannedPlayers,2,
field_72402_d,viewDistance,2,
field_72403_e,dateFormat,2,
field_72404_b,playerEntityList,2,A list of player entities that exist on this server.
field_72405_c,maxPlayers,2,The maximum number of players that can be connected at a time.
field_72407_n,commandsAllowedForAll,2,True if all players are allowed to use commands (cheats).
field_72408_o,playerPingIndex,2,"index into playerEntities of player to ping, updated every tick; currently hardcoded to max at 200 players"
field_72409_l,whiteListEnforced,2,Server setting to only allow OPs and whitelisted players to join the server.
field_72410_m,gameType,2,
field_72411_j,whiteListedPlayers,2,The Set of all whitelisted players.
field_72412_k,playerNBTManagerObj,2,Reference to the PlayerNBTManager object.
field_72413_h,bannedIPs,2,
field_72414_i,ops,2,A set containing the OPs.
field_72416_e,hostPlayerData,0,"Holds the NBT data for the host player's save file, so this can be written to level.dat."
field_72448_b,yCoord,2,Y coordinate of Vec3D
field_72449_c,zCoord,2,Z coordinate of Vec3D
field_72450_a,xCoord,2,X coordinate of Vec3D
field_72595_f,requestIdAsString,1,The request ID stored as a String
field_72596_d,requestId,1,A client-provided request ID associated with this query.
field_72597_e,challengeValue,1,A unique string of bytes used to verify client auth
field_72598_b,timestamp,1,The creation timestamp for this auth
field_72599_c,randomChallenge,1,A random integer value to be used for client response authentication
field_72614_f,serverSocketList,1,A list of registered ServerSockets
field_72616_e,socketList,1,A list of registered DatagramSockets
field_72617_b,server,1,Reference to the IServer object.
field_72618_c,rconThread,1,Thread for this runnable class
field_72619_a,running,1,"True if the Thread is running, false otherwise"
field_72629_g,lastAuthCheckTime,1,The time of the last client auth check
field_72630_n,buffer,1,A buffer for incoming DatagramPackets
field_72631_o,incomingPacket,1,Storage for incoming DatagramPackets
field_72632_l,worldName,1,The name of the currently loaded world
field_72633_m,querySocket,1,The remote socket querying the server
field_72634_j,maxPlayers,1,The maximum number of players allowed on the server
field_72635_k,serverMotd,1,The current server message of the day
field_72636_h,queryPort,1,The RCon query port
field_72637_i,serverPort,1,Port the server is running on
field_72638_v,lastQueryResponseTime,1,The time of the last query response sent
field_72639_u,output,1,The RConQuery output stream
field_72640_t,time,1,"The time that this RConThreadQuery was constructed, from (new Date()).getTime()"
field_72641_s,queryClients,1,A map of SocketAddress objects to RConThreadQueryAuth objects
field_72642_r,serverHostname,1,The hostname of the running server
field_72643_q,queryHostname,1,The hostname of this query server
field_72647_g,rconPort,1,Port RCon is running on
field_72648_l,clientThreads,1,A map of client addresses to their running Threads
field_72649_j,serverSocket,1,The RCon ServerSocket.
field_72650_k,rconPassword,1,The RCon password
field_72651_h,serverPort,1,Port the server is running on
field_72652_i,hostname,1,Hostname RCon is running on
field_72657_g,loggedIn,1,"True if the client has succefssfully logged into the RCon, otherwise false"
field_72658_j,rconPassword,1,The RCon password
field_72659_h,clientSocket,1,The client's Socket connection
field_72660_i,buffer,1,A buffer for incoming Socket data
field_72666_a,hexDigits,1,Translation array of decimal to hex digits
field_72673_b,output,1,ByteArrayOutputStream wrapper
field_72674_a,byteArrayOutput,1,Output stream
field_72696_f,xzDirectionsConst,2,"x, z direction vectors: east, south, west, north"
field_72697_d,playerInstancesToUpdate,2,the playerInstances(chunks) that need to be updated
field_72698_e,playerViewRadius,2,Number of chunks the server sends to the client. Valid 3<=x<=15. In server.properties.
field_72699_b,players,2,players in the current instance
field_72700_c,playerInstances,2,the hash of all playerInstances created
field_72701_a,theWorldServer,2,
field_72738_E,damagedBlocks,0,Stores blocks currently being broken. Key is entity ID of the thing doing the breaking. Value is a DestroyBlockProgress
field_72739_F,renderDistanceChunks,0,
field_72740_G,renderEntitiesStartupCounter,0,Render entities startup counter (init value=2)
field_72748_H,countEntitiesTotal,0,Count entities total
field_72749_I,countEntitiesRendered,0,Count entities rendered
field_72750_J,countEntitiesHidden,0,Count entities hidden
field_72755_R,glRenderLists,0,List of OpenGL lists for the current render pass
field_72769_h,theWorld,0,
field_72770_i,renderEngine,0,The RenderEngine instance used by RenderGlobal
field_72771_w,glSkyList,0,OpenGL sky list
field_72772_v,starGLCallList,0,The star GL Call list
field_72773_u,cloudTickCounter,0,counts the cloud render updates. Used with mod to stagger some updates
field_72777_q,mc,0,A reference to the Minecraft object.
field_72781_x,glSkyList2,0,OpenGL sky list 2
field_72782_b,theWorldServer,2,The WorldServer object.
field_72783_a,mcServer,2,Reference to the MinecraftServer object.
field_72792_d,maxTrackingDistanceThreshold,2,
field_72793_b,trackedEntities,2,"List of tracked entities, used for iteration operations on tracked entities."
field_72794_c,trackedEntityHashTable,2,Used for identity lookup of tracked entities.
field_72795_a,theWorld,2,
field_72814_d,hasExtendedLevels,2,set by !chunk.getAreLevelsEmpty
field_72815_e,worldObj,2,Reference to the World object.
field_72816_b,chunkZ,2,
field_72817_c,chunkArray,2,
field_72818_a,chunkX,2,
field_72982_D,villageCollectionObj,2,
field_72984_F,theProfiler,2,
field_72985_G,spawnHostileMobs,2,indicates if enemies are spawned or not
field_72986_A,worldInfo,2,"holds information about a world (size on disk, time, spawn point, seed, ...)"
field_72987_B,findingSpawnPoint,2,"if set, this flag forces a request to load a chunk to load the chunk rather than defaulting to the world's chunkprovider's dummy if possible"
field_72988_C,mapStorage,2,
field_72990_M,ambientTickCountdown,2,number of ticks until the next random ambients play
field_72992_H,spawnPeacefulMobs,2,A flag indicating whether we should spawn peaceful mobs.
field_72993_I,activeChunkSet,2,populated by chunks that are within 9 chunks of any player
field_72994_J,lightUpdateBlockList,2,"is a temporary list of blocks and light values used when updating light levels. Holds up to 32x32x32 blocks (the maximum influence of a light source.) Every element is a packed bit value: 0000000000LLLLzzzzzzyyyyyyxxxxxx. The 4-bit L is a light level used when darkening blocks. 6-bit numbers x, y and z represent the block's offset from the original block, plus 32 (i.e. value of 31 would mean a -1 offset"
field_72995_K,isRemote,2,"This is set to true for client worlds, and false for server worlds."
field_72996_f,loadedEntityList,2,A list of all Entities in all currently-loaded chunks
field_72997_g,unloadedEntityList,2,
field_72999_e,scheduledUpdatesAreImmediate,2,boolean; if true updates scheduled by scheduleBlockUpdate happen immediately
field_73001_c,cloudColour,2,
field_73003_n,prevRainingStrength,2,
field_73004_o,rainingStrength,2,
field_73005_l,updateLCG,2,"Contains the current Linear Congruential Generator seed for block updates. Used with an A value of 3 and a C value of 0x3c6ef35f, producing a highly planar series of values ill-suited for choosing random blocks in a 16x128x16 field."
field_73006_m,DIST_HASH_MAGIC,2,magic number used to generate fast random numbers for 3d distribution within a chunk
field_73007_j,weatherEffects,2,a list of all the lightning entities
field_73008_k,skylightSubtracted,2,How much light is subtracted from full daylight
field_73010_i,playerEntities,2,Array list of players in the world.
field_73011_w,provider,2,The WorldProvider instance that World uses.
field_73012_v,rand,2,RNG for World.
field_73016_r,lastLightningBolt,2,Set to 2 whenever a lightning bolt is generated in SSP. Decrements if > 0 in updateWeather(). Value appears to be unused.
field_73017_q,thunderingStrength,2,
field_73018_p,prevThunderingStrength,2,
field_73019_z,saveHandler,2,
field_73020_y,chunkProvider,2,Handles chunk operations and caching
field_73021_x,worldAccesses,2,
field_73032_d,entityList,0,"Contains all entities for this client, both spawned and non-spawned."
field_73033_b,clientChunkProvider,0,The ChunkProviderClient instance
field_73035_a,sendQueue,0,The packets that need to be sent to the server.
field_73036_L,entitySpawnQueue,0,Contains all entities for this client that were not spawned due to a non-present chunk. The game will attempt to spawn up to 10 pending entities with each subsequent tick until the spawn queue is empty.
field_73037_M,mc,0,
field_73038_N,previousActiveChunkSet,0,
field_73058_d,disableLevelSaving,2,Whether level saving is disabled or not
field_73059_b,theChunkProviderServer,2,
field_73061_a,mcServer,2,
field_73062_L,theEntityTracker,2,
field_73063_M,thePlayerManager,2,
field_73064_N,pendingTickListEntriesHashSet,2,
field_73065_O,pendingTickListEntriesTreeSet,2,All work to do in future ticks.
field_73068_P,allPlayersSleeping,2,is false if there are no players
field_73069_S,bonusChestContent,2,
field_73071_a,demoWorldSettings,2,
field_73072_L,demoWorldSeed,2,
field_73088_d,isDestroyingBlock,2,True if the player is destroying a block
field_73089_e,initialDamage,2,
field_73090_b,thisPlayerMP,2,The EntityPlayerMP object that this object is connected to.
field_73091_c,gameType,2,
field_73092_a,theWorld,2,The world object that this object is connected to.
field_73093_n,initialBlockDamage,2,
field_73094_o,durabilityRemainingOnBlock,2,
field_73097_j,receivedFinishDiggingPacket,2,"Set to true when the ""finished destroying block"" packet is received but the block wasn't fully damaged yet. The block will not be destroyed while this is false."
field_73100_i,curblockDamage,2,
field_73103_d,demoTimeExpired,2,
field_73112_e,partialBlockProgress,0,damage ranges from 1 to 10. -1 causes the client to delete the partial block renderer.
field_73115_a,miningPlayerEntId,0,"entity ID of the player associated with this partially destroyed Block. Used to identify the Blocks in the client Renderer, max 1 per player on a server"
field_73126_f,encodedPosZ,2,The encoded entity Z position.
field_73127_g,encodedRotationYaw,2,The encoded entity yaw rotation.
field_73128_d,encodedPosX,2,The encoded entity X position.
field_73129_e,encodedPosY,2,The encoded entity Y position.
field_73130_b,trackingDistanceThreshold,2,
field_73131_c,updateFrequency,2,check for sync when ticks % updateFrequency==0
field_73132_a,trackedEntity,2,The entity that this EntityTrackerEntry tracks.
field_73133_n,playerEntitiesUpdated,2,
field_73134_o,trackingPlayers,2,Holds references to all the players that are currently receiving position updates for this entity.
field_73135_l,motionZ,2,
field_73136_m,updateCounter,2,
field_73137_j,lastTrackedEntityMotionX,2,
field_73138_k,lastTrackedEntityMotionY,2,
field_73139_h,encodedRotationPitch,2,The encoded entity pitch rotation.
field_73140_i,lastHeadMotion,2,
field_73141_v,ridingEntity,2,
field_73142_u,ticksSinceLastForcedTeleport,2,"every 400 ticks a  full teleport packet is sent, rather than just a ""move me +x"" command, so that position remains fully synced."
field_73143_t,sendVelocityUpdates,2,
field_73144_s,firstUpdateDone,2,
field_73145_r,lastTrackedEntityPosZ,2,
field_73146_q,lastTrackedEntityPosY,2,
field_73147_p,lastTrackedEntityPosX,2,
field_73161_b,random,2,
field_73163_a,worldObj,2,
field_73167_f,noiseData3,2,
field_73168_g,noiseData4,2,
field_73169_d,noiseData1,2,
field_73170_e,noiseData2,2,
field_73171_b,netherNoiseGen7,2,
field_73172_c,genNetherBridge,2,
field_73173_a,netherNoiseGen6,2,
field_73174_n,netherrackExculsivityNoiseGen,2,Determines whether something other than nettherack can be generated at a location
field_73175_o,worldObj,2,Is the world that the nether is getting generated.
field_73176_l,netherNoiseGen3,2,
field_73177_m,slowsandGravelNoiseGen,2,Determines whether slowsand or gravel can be generated at a location
field_73178_j,netherNoiseGen1,2,A NoiseGeneratorOctaves used in generating nether terrain
field_73179_k,netherNoiseGen2,2,
field_73180_h,noiseData5,2,
field_73181_i,hellRNG,2,
field_73182_t,netherCaveGenerator,2,
field_73183_s,netherrackExclusivityNoise,2,Holds the noise used to determine whether something other than netherrack can be generated at a location
field_73184_r,gravelNoise,2,
field_73185_q,slowsandNoise,2,Holds the noise used to determine whether slowsand can be generated at a location
field_73186_p,noiseField,2,
field_73190_f,noiseData4,2,
field_73191_g,noiseData5,2,
field_73192_d,noiseData2,2,
field_73193_e,noiseData3,2,
field_73194_b,noiseGen5,2,
field_73195_c,noiseData1,2,
field_73196_a,noiseGen4,2,
field_73197_n,densities,2,
field_73198_o,biomesForGeneration,2,The biomes that are used to generate the chunk
field_73199_l,noiseGen3,2,
field_73200_m,endWorld,2,
field_73201_j,noiseGen1,2,
field_73202_k,noiseGen2,2,
field_73204_i,endRNG,2,
field_73212_b,noiseGen6,2,A NoiseGeneratorOctaves used in generating terrain
field_73213_c,mobSpawnerNoise,2,
field_73214_a,noiseGen5,2,A NoiseGeneratorOctaves used in generating terrain
field_73220_k,rand,2,RNG.
field_73223_w,mineshaftGenerator,2,Holds Mineshaft Generator
field_73224_v,villageGenerator,2,Holds Village Generator
field_73225_u,strongholdGenerator,2,Holds Stronghold Generator
field_73226_t,caveGenerator,2,
field_73227_s,stoneNoise,2,
field_73229_q,mapFeaturesEnabled,2,are map structures going to be generated (e.g. strongholds)
field_73230_p,worldObj,2,Reference to the World object.
field_73231_z,biomesForGeneration,2,The biomes that are used to generate the chunk
field_73232_y,ravineGenerator,2,Holds ravine generator
field_73233_x,scatteredFeatureGenerator,2,
field_73235_d,worldObj,0,Reference to the World object.
field_73236_b,chunkMapping,0,The mapping between ChunkCoordinates and Chunks that ChunkProviderClient maintains.
field_73237_c,chunkListing,0,"This may have been intended to be an iterable version of all currently loaded chunks (MultiplayerChunkCache), with identical contents to chunkMapping's values. However it is never actually added to."
field_73238_a,blankChunk,0,The completely empty chunk used by ChunkProviderClient when field_73236_b doesn't contain the requested coordinates.
field_73244_f,id2ChunkMap,2,map of chunk Id's to Chunk instances
field_73245_g,loadedChunks,2,
field_73246_d,serverChunkGenerator,2,chunk generator object. Calls to load nonexistent chunks are forwarded to this object.
field_73247_e,chunkLoader,2,
field_73248_b,droppedChunksSet,2,
field_73249_c,dummyChunk,2,"a dummy chunk, returned in place of an actual chunk."
field_73250_a,chunkLoadOverride,2,"if set, this flag forces a request to load a chunk to load the chunk rather than defaulting to the dummy if possible"
field_73251_h,worldObj,2,
field_73260_f,flagsYAreasToUpdate,2,Integer field where each bit means to make update 16x16x16 division of chunk (from bottom).
field_73262_e,numBlocksToUpdate,2,the number of blocks that need to be updated next tick
field_73263_b,playersWatchingChunk,2,the list of all players in this instance (chunk)
field_73264_c,currentChunk,2,the chunk the player currently resides in
field_73672_b,serverProperties,1,The server properties object.
field_73673_c,serverPropertiesFile,1,The server properties file.
field_73692_f,banEndDate,2,
field_73693_g,reason,2,
field_73694_d,banStartDate,2,
field_73695_e,bannedBy,2,
field_73698_a,dateFormat,2,
field_73701_b,sender,1,
field_73702_a,command,1,The command string.
field_73725_b,mc,0,A reference to the Minecraft object.
field_73726_c,currentlyDisplayedText,0,The text currently displayed (i.e. the argument to the last call to printText or func_73722_d)
field_73735_i,zLevel,0,
field_73837_f,updateCounter,0,
field_73838_g,recordPlaying,0,The string specifying which record music is playing
field_73839_d,mc,0,
field_73840_e,persistantChatGUI,0,ChatGUI instance that retains all previous chat data
field_73841_b,itemRenderer,0,
field_73842_c,rand,0,
field_73843_a,prevVignetteBrightness,0,Previous frame vignette brightness (slowly changes by 1% each frame)
field_73844_j,recordIsPlaying,0,
field_73845_h,recordPlayingUpFor,0,How many ticks the record playing message will be displayed
field_73973_d,buttonResetDemo,0,
field_73974_b,updateCounter,0,Counts the number of screen updates.
field_73975_c,splashText,0,The splash message.
field_73977_n,viewportTexture,0,Texture allocated for the current viewport of the main menu's panorama background.
field_73978_o,titlePanoramaPaths,0,An array of all the paths to the panorama pictures.
field_73979_m,panoramaTimer,0,"Timer used to rotate the panorama, increases every tick."
field_74276_f,lastHRTime,0,"The time reported by the high-resolution clock at the last call of updateTimer(), in seconds"
field_74277_g,lastSyncSysClock,0,"The time reported by the system clock at the last sync, in milliseconds"
field_74278_d,timerSpeed,0,A multiplier to make the timer (and therefore the game) go faster or slower.  0.5 makes the game run at half-speed.
field_74279_e,elapsedPartialTicks,0,"How much time has elapsed since the last tick, in ticks (range: 0.0 - 1.0)."
field_74280_b,elapsedTicks,0,"How many full ticks have turned over since the last call to updateTimer(), capped at 10."
field_74281_c,renderPartialTicks,0,"How much time has elapsed since the last tick, in ticks, for use by display rendering routines (range: 0.0 - 1.0).  This field is frozen if the display is paused to eliminate jitter."
field_74282_a,ticksPerSecond,0,The number of timer ticks per second of real time
field_74283_j,timeSyncAdjustment,0,"A ratio used to sync the high-resolution clock to the system clock, updated once per second"
field_74284_h,lastSyncHRClock,0,"The time reported by the high-resolution clock at the last sync, in milliseconds"
field_74286_b,username,0,
field_74293_b,pixelBuffer,0,A buffer to hold pixel values returned by OpenGL.
field_74294_c,pixelValues,0,The built-up array that contains all the pixel values returned by OpenGL.
field_74295_a,dateFormat,0,
field_74310_D,keyBindChat,0,
field_74311_E,keyBindSneak,0,
field_74312_F,keyBindAttack,0,
field_74313_G,keyBindUseItem,0,
field_74314_A,keyBindJump,0,
field_74316_C,keyBindDrop,0,
field_74317_L,mc,0,
field_74318_M,difficulty,0,
field_74319_N,hideGUI,0,
field_74320_O,thirdPersonView,0,
field_74321_H,keyBindPlayerList,0,
field_74322_I,keyBindPickBlock,0,
field_74323_J,keyBindCommand,0,
field_74324_K,keyBindings,0,
field_74325_U,debugCamEnable,0,
field_74326_T,smoothCamera,0,Smooth Camera Toggle
field_74329_Q,showDebugProfilerChart,0,
field_74330_P,showDebugInfo,0,true if debug info should be displayed instead of version
field_74332_R,lastServer,0,The lastServer string.
field_74333_Y,gammaSetting,0,
field_74334_X,fovSetting,0,
field_74335_Z,guiScale,0,GUI scale
field_74336_f,viewBobbing,0,
field_74337_g,anaglyph,0,
field_74338_d,invertMouse,0,
field_74341_c,mouseSensitivity,0,
field_74343_n,chatVisibility,0,
field_74344_o,chatColours,0,
field_74345_l,clouds,0,Clouds flag
field_74347_j,fancyGraphics,0,
field_74348_k,ambientOcclusion,0,Smooth Lighting
field_74350_i,limitFramerate,0,
field_74351_w,keyBindForward,0,
field_74352_v,enableVsync,0,
field_74353_u,fullScreen,0,
field_74354_ai,optionsFile,0,
field_74355_t,snooperEnabled,0,
field_74357_r,chatOpacity,0,
field_74358_q,chatLinksPrompt,0,
field_74359_p,chatLinks,0,
field_74362_aa,particleSetting,0,"Determines amount of particles. 0 = All, 1 = Decreased, 2 = Minimal"
field_74363_ab,language,0,Game settings language
field_74364_ag,PARTICLES,0,
field_74366_z,keyBindRight,0,
field_74367_ae,GUISCALES,0,GUI scale values
field_74368_y,keyBindBack,0,
field_74370_x,keyBindLeft,0,
field_74375_b,deltaY,0,Mouse delta Y this frame
field_74377_a,deltaX,0,Mouse delta X this frame
field_74385_A,enumFloat,0,
field_74386_B,enumBoolean,0,
field_74387_C,enumString,0,
field_74512_d,keyCode,0,
field_74513_e,pressed,0,because _303 wanted me to call it that(Caironater)
field_74514_b,hash,0,
field_74515_c,keyDescription,0,
field_74516_a,keybindArray,0,
field_74522_a,colorBuffer,0,Float buffer used to set OpenGL material colors
field_74541_b,lineString,0,
field_74542_c,chatLineID,0,"int value to refer to existing Chat Lines, can be 0 which means unreferrable"
field_74543_a,updateCounterCreated,0,GUI Update Counter value this Line was created at
field_74586_f,rotationZ,0,The Z component of the entity's yaw rotation
field_74587_g,rotationYZ,0,The Y component (scaled along the Z axis) of the entity's pitch rotation
field_74588_d,rotationX,0,The X component of the entity's yaw rotation
field_74589_e,rotationXZ,0,The combined X and Z components of the entity's pitch rotation
field_74596_h,rotationXY,0,The Y component (scaled along the X axis) of the entity's pitch rotation
field_74746_b,tagType,2,The type byte for the tags in the list - they must all be of the same type.
field_74747_a,tagList,2,The array list containing the tags encapsulated in this list.
field_74748_a,data,2,The integer value for the tag.
field_74749_a,intArray,2,The array of saved integers
field_74750_a,data,2,The float value for the tag.
field_74751_a,data,2,The string value for the tag (cannot be empty).
field_74752_a,data,2,The short value for the tag.
field_74753_a,data,2,The long value for the tag.
field_74754_a,data,2,The byte array stored in the tag.
field_74755_a,data,2,The double value for the tag.
field_74756_a,data,2,The byte value for the tag.
field_74784_a,tagMap,2,"The key-value pairs for the tag. Each key is a UTF string, each value is a tag."
field_74816_c,languageList,2,
field_74817_a,instance,2,Is the private singleton instance of StringTranslate.
field_74839_a,localizedName,2,
field_74845_a,errorObjects,2,
field_74885_f,coordBaseMode,2,switches the Coordinate System base off the Bounding Box
field_74886_g,componentType,2,The type ID of this component.
field_74887_e,boundingBox,2,
field_74896_a,villagersSpawned,2,The number of villagers that have been spawned in this component.
field_74909_b,isTallHouse,2,
field_74910_c,tablePosition,2,
field_74913_b,isRoofAccessible,2,
field_74917_c,hasMadeChest,2,
field_74918_a,villageBlacksmithChestContents,2,List of items that Village's Blacksmith chest can contain.
field_74926_d,structVillagePieceWeight,2,
field_74927_b,inDesert,2,Boolean that determines if the village is in a desert or not.
field_74928_c,terrainType,2,"World terrain type, 0 for normal, 1 for flap map"
field_74929_a,worldChunkMngr,2,
field_74931_h,structureVillageWeightedPieceList,2,"Contains List of all spawnable Structure Piece Weights. If no more Pieces of a type can be spawned, they are removed from this list"
field_74934_a,averageGroundLevel,2,
field_74937_b,scatteredFeatureSizeY,2,The size of the bounding box for this feature in the Y axis
field_74938_c,scatteredFeatureSizeZ,2,The size of the bounding box for this feature in the Z axis
field_74939_a,scatteredFeatureSizeX,2,The size of the bounding box for this feature in the X axis
field_74941_i,itemsToGenerateInTemple,2,List of items to generate in chests of Temples.
field_74942_n,junglePyramidsRandomScatteredStones,2,List of random stones to be generated in the Jungle Pyramid.
field_74949_a,roomsLinkedToTheRoom,2,List of other Mineshaft components linked to this room.
field_74952_b,isMultipleFloors,2,
field_74953_a,corridorDirection,2,
field_74955_d,sectionCount,2,A count of the different sections of this mine. The space between ceiling supports.
field_74956_b,hasSpiders,2,
field_74957_c,spawnerPlaced,2,
field_74958_a,hasRails,2,
field_74968_b,primaryWeights,2,Contains the list of valid piece weights for the set of nether bridge structure pieces.
field_74969_c,secondaryWeights,2,Contains the list of valid piece weights for the secondary set of nether bridge structure pieces.
field_74970_a,theNetherBridgePieceWeight,2,Instance of StructureNetherBridgePieceWeight.
field_74972_a,fillSeed,2,
field_74976_a,hasSpawner,2,
field_75002_c,hasMadeChest,2,
field_75003_a,strongholdChestContents,2,List of items that Stronghold chests can contain.
field_75005_a,hasSpawner,2,
field_75007_b,strongholdLibraryChestContents,2,List of items that Stronghold Library chests can contain.
field_75008_c,isLargeRoom,2,
field_75013_b,roomType,2,
field_75014_c,strongholdRoomCrossingChestContents,2,Items that could generate in the chest that is located in Stronghold Room Crossing.
field_75019_b,expandsX,2,
field_75020_c,expandsZ,2,
field_75025_b,strongholdPortalRoom,2,
field_75027_a,strongholdPieceWeight,2,
field_75038_b,rand,2,The RNG used by the MapGen classes.
field_75039_c,worldObj,2,This world object.
field_75040_a,range,2,The number of Chunks to gen-check in any given direction.
field_75053_d,structureMap,2,"Used to store a list of all structures that have been recursively generated. Used so that during recursive generation, the structure generator can avoid generating structures that intersect ones that have already been placed."
field_75054_f,terrainType,2,"World terrain type, 0 for normal, 1 for flat map"
field_75055_e,villageSpawnBiomes,2,A list of all the biomes villages can spawn in.
field_75056_f,ranBiomeCheck,2,is spawned false and set true once the defined BiomeGenBases were compared with the present ones
field_75057_g,structureCoords,2,
field_75060_e,spawnList,2,
field_75061_e,biomelist,2,
field_75074_b,boundingBox,2,
field_75075_a,components,2,List of all StructureComponents that are part of this structure
field_75076_c,hasMoreThanTwoComponents,2,well ... thats what it does
field_75087_d,villagePiecesLimit,2,
field_75088_b,villagePieceWeight,2,
field_75089_c,villagePiecesSpawned,2,
field_75090_a,villagePieceClass,2,The Class object for the represantation of this village piece.
field_75096_f,flySpeed,2,
field_75097_g,walkSpeed,2,
field_75098_d,isCreativeMode,2,"Used to determine if creative mode is enabled, and therefore if items should be depleted on usage"
field_75099_e,allowEdit,2,Indicates whether the player is allowed to modify the surroundings
field_75100_b,isFlying,2,Sets/indicates whether the player is flying.
field_75101_c,allowFlying,2,whether or not to allow the player to fly when they double jump.
field_75102_a,disableDamage,2,Disables player damage.
field_75123_d,foodTimer,2,The player's food timer value.
field_75124_e,prevFoodLevel,2,
field_75125_b,foodSaturationLevel,2,The player's food saturation.
field_75126_c,foodExhaustionLevel,2,The player's food exhaustion.
field_75127_a,foodLevel,2,The player's food level.
field_75148_f,playerList,2,
field_75149_d,crafters,2,list of all people that need to be notified when this craftinventory changes
field_75150_e,transactionID,0,
field_75151_b,inventorySlots,2,the list of all slots in the inventory
field_75152_c,windowId,2,
field_75153_a,inventoryItemStacks,2,the list of all items(stacks) for the corresponding slot
field_75154_f,numRows,2,
